License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
February 12 2019,84352,Ollie,Dog,Shiba Inu,,98144
February 12 2019,8005501,Kelvin,Dog,"Australian Shepherd, Miniature",,98115
February 12 2019,8005503,Vito,Dog,"Retriever, Labrador","Spaniel, Welsh Springer",98118
February 12 2019,S152444,Leo,Dog,Bichon Frise,"Poodle, Miniature",98117
February 12 2019,S140363,Takia,Dog,"Chihuahua, Short Coat",,98115
February 12 2019,84306,Rocky,Dog,Australian Shepherd,,98109
February 12 2019,S127167,Louie,Dog,"Chihuahua, Short Coat",,98107
February 12 2019,24092,Deacon,Dog,Whippet,,98122
February 12 2019,S127738,Wally,Dog,"Retriever, Labrador",,98117
February 12 2019,86206,Azul Brothers,Dog,"Retriever, Golden","Poodle, Standard",98134
February 12 2019,8005507,Mowgli,Dog,Great Pyrenees,Mix,98115
February 12 2019,S140482,Riley,Dog,German Shepherd,,98118
February 12 2019,8005510,Baker,Dog,Great Pyrenees,Mix,98119
February 12 2019,8005511,Harpo,Dog,"Poodle, Miniature",Mix,98103
February 13 2019,S140347,Clark,Dog,"Terrier, Soft Coated Wheaten",,98105
February 13 2019,81752,Max,Dog,"Retriever, Labrador",Mix,98178
February 13 2019,S147491,Oreo,Dog,"Retriever, Labrador","Collie, Rough",98125
February 13 2019,S141010,Cacao,Dog,Rhodesian Ridgeback,,98146
February 13 2019,8005514,Spyro,Dog,"Collie, Rough",,98115
February 13 2019,S127714,Henry,Dog,"Chihuahua, Short Coat","Welsh Corgi, Cardigan",98103
February 13 2019,76190,George,Dog,"Spaniel, American Cocker","Poodle, Miniature",98115
February 13 2019,79548,Caesar,Dog,Basenji,"Chihuahua, Short Coat",98144
February 13 2019,S126775,Kiiro,Dog,"Chihuahua, Short Coat",,98116
February 13 2019,S127584,Archer,Dog,"Terrier, Airedale",Hound,98118
February 13 2019,S111495,J.J,Dog,"Retriever, Labrador",,98117
February 13 2019,78185,Louie,Dog,"Retriever, Labrador","Spaniel, Welsh Springer",98117
February 13 2019,8005519,Alfie,Dog,"Retriever, Golden","Retriever, Labrador",98112
February 13 2019,8005521,Rex,Dog,"Poodle, Standard","Poodle, Standard",98199
February 13 2019,8005523,Romeo,Dog,"Chihuahua, Short Coat",Mix,98105
February 13 2019,8005524,WiFi,Dog,Terrier,,98118
February 13 2019,8005525,Andy,Dog,Shetland Sheepdog,,98199
February 13 2019,8005526,Jamie,Dog,Shetland Sheepdog,,98199
February 13 2019,S140666,Joe,Dog,Hound,Mix,98117
February 13 2019,84174,Macallan,Dog,Shiba Inu,,98199
February 13 2019,83688,Odin Tove,Dog,"Retriever, Golden",,98199
February 13 2019,S139729,Jax,Dog,Belgian Malinois,,98112
February 13 2019,77880,Bongo Pajama,Dog,Havanese,,98126
February 13 2019,83496,Dodger,Dog,"Terrier, Jack Russell",Beagle,98117
February 13 2019,S128254,Bogey,Dog,Australian Shepherd,,98103
February 13 2019,S112470,Leo,Dog,Border Collie,Mix,98115
February 13 2019,S140689,Arnold,Dog,Terrier,Mix,98133
February 13 2019,75655,Charlie,Dog,"Poodle, Miniature","Poodle, Miniature",98117
February 13 2019,S141033,Joey,Dog,"Chihuahua, Short Coat",Terrier,98116
February 13 2019,8005531,King,Dog,German Shepherd,,98118
February 13 2019,S147496,Jarvis,Dog,"Pointer, German Shorthaired",Mix,98107
February 13 2019,S141014,Bootsy,Dog,"Terrier, American Pit Bull",,98133
February 13 2019,8005534,Felix,Dog,Bernese Mountain Dog,Mix,98125
February 13 2019,S119417,Samwise,Dog,"Retriever, Golden",,98122
February 13 2019,8005537,Flynn,Dog,"Chihuahua, Short Coat",Doberman Pinscher,98104
February 13 2019,S127844,Falkor,Dog,"Poodle, Miniature",Lhasa Apso,98103
February 13 2019,8005538,Mugsy,Dog,Havanese,Mix,98109
February 13 2019,S118592,Stanley Jane Silver Johnson,Dog,"Retriever, Golden","Poodle, Standard",98177
February 14 2019,8005542,Bentley,Dog,"Poodle, Miniature","Retriever, Golden",98102
February 14 2019,8005543,Cosmo,Dog,Papillon,,98115
February 14 2019,86141,Diesel,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98115
February 14 2019,S140584,Pip,Dog,Maltese,"Poodle, Toy",98121
February 14 2019,S126297,Topper,Dog,Havanese,,98109
February 14 2019,S129029,Rupert,Dog,Pointer,"Pointer, German Shorthaired",98103
February 14 2019,S127622,Beasley,Dog,Shih Tzu,,98107
February 14 2019,S128798,Booker,Dog,"Dachshund, Miniature Smooth Haired",Mix,98126
February 14 2019,S141020,Choco,Dog,"Dachshund, Miniature Smooth Haired",Pomeranian,98112
February 14 2019,S127941,Lou,Dog,Old English Sheepdog,"Poodle, Standard",98105
February 14 2019,8005549,Pugsli,Dog,"Terrier, Boston",,98107
February 14 2019,S125875,Chase,Dog,"Terrier, Jack Russell","Terrier, Norwich",98119
February 14 2019,S150339,Frankie,Dog,"Dachshund, Miniature Smooth Haired",,98107
February 14 2019,8005552,Buster,Dog,"Poodle, Standard",Retriever,98199
February 14 2019,8005553,Sheppie Nachus,Dog,"Retriever, Labrador",Mix,98112
February 14 2019,83566,Simon,Dog,"Poodle, Miniature",,98125
February 14 2019,8005555,Otto,Dog,"Retriever, Labrador",,98146
February 14 2019,S150342,Kromdor,Dog,"Retriever, Labrador",Mix,98136
February 14 2019,8005556,Clark Kent,Dog,Terrier,Mix,98112
February 14 2019,S127740,Rocky,Dog,Shiba Inu,,98136
February 14 2019,358137,Max,Dog,"Spaniel, Cavalier King Charles",,98103
February 14 2019,S152453,Chou-Chou,Dog,"Poodle, Toy",,98122
February 14 2019,S118646,Willie,Dog,"Poodle, Standard",,98112
February 14 2019,S152454,Beau,Dog,Boxer,Mix,98178
February 14 2019,S152456,Bailey,Dog,"Welsh Corgi, Pembroke",,
February 14 2019,S152458,Murray,Dog,"Terrier, Boston",,98125
February 14 2019,S152460,Apollo,Dog,"Poodle, Standard",,98109
February 14 2019,S152459,Charlie,Dog,"Poodle, Standard",,98109
February 14 2019,76230,Blinky,Dog,Shih Tzu,,98116
February 14 2019,S111970,Murphy,Dog,"Retriever, Labrador",Weimaraner,98115
February 14 2019,27211,Benny,Dog,"Terrier, Boston",,98144
February 15 2019,S136824,Turbo,Dog,Terrier,"Chihuahua, Short Coat",98146
February 15 2019,S140460,Juneo,Dog,Pomeranian,"Chihuahua, Long Coat",98119
February 15 2019,8005561,Pedro,Dog,Shepherd,Australian Cattle Dog,98115
February 15 2019,8005563,Roco,Dog,"Retriever, Labrador",Mix,98115
February 15 2019,8005565,Sirius,Dog,Great Pyrenees,Mix,98177
February 15 2019,8005567,Jasper,Dog,Rottweiler,"Mixed Breed, Medium (up to 44 lbs fully grown)",98116
February 15 2019,84018,Cazaril,Dog,Border Collie,Great Pyrenees,98108
February 15 2019,S124960,Zaiden,Dog,Brittany,Mix,98199
February 15 2019,30258,Kirk,Dog,Border Collie,,98103
February 15 2019,82175,Stringer,Dog,"Retriever, Labrador",,98115
February 15 2019,S126272,Clifford,Dog,"Retriever, Labrador",Mix,98115
February 15 2019,S128686,Rusty,Dog,Australian Cattle Dog,,98115
February 15 2019,81675,Boats,Dog,Great Dane,,98118
February 15 2019,8005572,Coho,Dog,"Retriever, Labrador","Poodle, Miniature",98177
February 15 2019,8005573,Samui,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98109
February 15 2019,S150345,Blue,Dog,Greyhound,,98103
February 15 2019,8005577,Hercules,Dog,German Shepherd,"Terrier, Soft Coated Wheaten",98107
February 15 2019,S150346,Deebee,Dog,"Collie, Smooth",,98117
February 15 2019,81582,Kenji,Dog,"Terrier, Yorkshire",,98136
February 15 2019,S109300,Bingo,Dog,"Retriever, Labrador","Poodle, Standard",98116
February 15 2019,81003,Soz Rezon,Dog,Dalmatian,,98177
February 15 2019,8005580,Cheddar Bob,Dog,"Terrier, American Pit Bull",,98108
February 15 2019,S150349,Buddy,Dog,"Terrier, American Staffordshire",Mix,
February 15 2019,8005581,Winston,Dog,"Bulldog, French","Bulldog, English",98122
February 16 2019,8005589,Kylo,Dog,Boxer,Mix,98115
February 16 2019,8005590,Wyatt,Dog,Terrier,Mix,98117
February 16 2019,S126837,Shortstop,Dog,Australian Shepherd,,98144
February 16 2019,S126835,Mago,Dog,Border Collie,"Retriever, Flat-Coated",98144
February 16 2019,86166,Bo,Dog,Beagle,"Dachshund, Standard Smooth Haired",98115
February 16 2019,S139988,Tater Tot,Dog,Bulldog,Mix,98125
February 16 2019,S110030,Ben,Dog,"Poodle, Miniature",Mix,98117
February 16 2019,S119964,Charlie,Dog,"Retriever, Labrador","Poodle, Miniature",98122
February 16 2019,S128056,Seau,Dog,"Terrier, Jack Russell",,98106
February 16 2019,8005595,Elvis,Dog,Great Dane,Mix,98107
February 16 2019,834315,Biscuit,Dog,Australian Shepherd,,98136
February 16 2019,8005596,Marvin,Dog,Chinese Crested,"Terrier, Yorkshire",98136
February 16 2019,86253,Dobby,Dog,Rhodesian Ridgeback,Mastiff,98108
February 16 2019,8005598,Pavlov,Dog,"Chihuahua, Short Coat",Mix,98122
February 16 2019,S147497,Rio,Dog,"Retriever, Labrador",,98115
February 16 2019,S110355,Baker,Dog,Portuguese Water Dog,,98107
February 16 2019,80760,Rocky,Dog,"Terrier, Boston",,98136
February 16 2019,79771,Riley,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Carolina Dog,98133
February 16 2019,8005601,Jack,Dog,Border Collie,Mix,98117
February 16 2019,86126,Tater,Dog,Pointer,,98199
February 16 2019,75520,Brier,Dog,Beagle,Border Collie,98103
February 16 2019,956859,Remy,Dog,"Bulldog, French",,98199
February 16 2019,74823,Webster,Dog,Portuguese Water Dog,,98105
February 16 2019,82479,Boof,Dog,"Terrier, American Pit Bull",,98118
February 16 2019,82707,Napoleon,Dog,Pomeranian,,98136
February 16 2019,S139400,Buggs,Dog,"Dachshund, Standard Long Haired",,98126
February 16 2019,84405,Pukka,Dog,Dalmatian,"Terrier, American Pit Bull",98115
February 16 2019,S140739,Alberto,Dog,"Chihuahua, Short Coat",Japanese Chin,98144
February 16 2019,8005604,Larry,Dog,"Poodle, Toy","Retriever, Golden",98117
February 16 2019,S143155,Henry,Dog,"Retriever, Labrador",,98109
February 16 2019,8005606,Willie,Dog,German Shepherd,Mix,98107
February 16 2019,86151,Tritan,Dog,Shih Tzu,,98108
February 16 2019,8005610,Discount Jack Charming,Dog,Havanese,,98119
February 16 2019,27853,Hobbes,Dog,"Retriever, Labrador",,98117
February 16 2019,8005611,Blue Effner,Dog,"Coonhound, Bluetick",Mix,98116
February 16 2019,S139768,Homer,Dog,"Chihuahua, Short Coat",,98117
February 16 2019,8005612,Jackson,Dog,"Poodle, Toy",,98136
February 16 2019,84172,Teddy,Dog,"Retriever, Labrador","Poodle, Standard",98103
February 17 2019,S109950,Riley,Dog,"Schnauzer, Miniature",,98109
February 17 2019,8005615,Rufus,Dog,Brittany,,98177
February 17 2019,8005616,Hamilton,Dog,"Welsh Corgi, Pembroke",,98119
February 17 2019,S135483,Ollie,Dog,Catahoula Leopard dog,Retriever,98104
February 17 2019,71261,Ozzie,Dog,Australian Shepherd,,98115
February 17 2019,S140338,Max,Dog,Australian Cattle Dog,,98126
February 17 2019,64361,Sparkie,Dog,"Terrier, Yorkshire",,98105
February 17 2019,8005621,Bear,Dog,Siberian Husky,Mix,98125
February 17 2019,84300,Marco,Dog,"Retriever, Labrador","Poodle, Standard",98117
February 17 2019,8005623,Griffey,Dog,German Shepherd,Mix,98106
February 17 2019,S120323,Abner Galactus Henry,Dog,"Welsh Corgi, Pembroke","Australian Shepherd, Miniature",98108
February 17 2019,S140293,Dante,Dog,Shih Tzu,Mix,98103
February 17 2019,80759,Halsey,Dog,"Retriever, Golden","Retriever, Labrador",98106
February 17 2019,84436,Lincoln,Dog,Australian Shepherd,,98117
February 17 2019,S147500,Duke,Dog,German Shepherd,,98126
February 17 2019,S127321,Raleigh,Dog,"Retriever, Golden","Poodle, Miniature",98102
February 17 2019,8005627,Auggie,Dog,"Retriever, Golden",Border Collie,98122
February 17 2019,76847,Elliot,Dog,"Terrier, American Pit Bull",,98117
February 17 2019,S127835,Rudy,Dog,Shepherd,Siberian Husky,98117
February 17 2019,8005632,Bear,Dog,German Shepherd,Mix,98117
February 17 2019,8005633,Hank,Dog,Brittany,,98133
February 18 2019,8005634,Fonzie,Dog,Border Collie,Australian Shepherd,98040
February 18 2019,8005635,Einstein,Dog,"Terrier, West Highland White",,98199
February 18 2019,8005636,Zion,Dog,"Retriever, Labrador",Shepherd,98103
February 18 2019,8005638,Mac,Dog,"Spaniel, Cavalier King Charles","Poodle, Miniature",98103
February 18 2019,S112770,Moony,Dog,Border Collie,Mix,98102
February 18 2019,S125172,Cody,Dog,German Shepherd,Boxer,98117
February 18 2019,8005647,Legend,Dog,"Retriever, Golden","Retriever, Golden",98103
February 18 2019,8005648,Cash,Dog,Australian Cattle Dog,Mix,98125
February 18 2019,8005649,Nipsey,Dog,"Bulldog, French",Mix,98108
February 18 2019,84421,Eli,Dog,"Retriever, Golden","Poodle, Standard",98125
February 18 2019,8005650,Bodhi,Dog,"Welsh Corgi, Pembroke",,98122
February 18 2019,8005652,Maksim,Dog,Keeshond,,98136
February 18 2019,84319,Spencer,Dog,Havanese,,98177
February 18 2019,8005653,Beau,Dog,"Poodle, Standard",,98199
February 18 2019,S136761,Neqo,Dog,"Terrier, American Pit Bull",Mix,98126
February 18 2019,8005654,Bentley,Dog,"Terrier, American Pit Bull",,98198
February 18 2019,S127805,Hudson,Dog,"Retriever, Golden","Poodle, Miniature",98133
February 18 2019,8005657,Trunx,Dog,Australian Cattle Dog,Mix,98136
February 18 2019,8005658,Chewie,Dog,"Terrier, Cairn","Spaniel, Tibetan",98102
February 18 2019,27238,Jack,Dog,Miniature Pinscher,Terrier,98103
February 18 2019,8005659,Iago,Dog,"Terrier, Yorkshire",,98105
February 18 2019,8005661,Kodiak,Dog,Boxer,Beagle,98126
February 18 2019,8005662,Dimitri,Dog,Maltese,"Poodle, Toy",98126
February 18 2019,S139798,Bailey,Dog,"Chihuahua, Short Coat",,98108
February 18 2019,S139797,Zeus,Dog,"Chihuahua, Short Coat",Mix,98108
February 18 2019,8005667,Toto,Dog,"Poodle, Miniature",,98177
February 18 2019,8005668,Zipper,Dog,"Poodle, Miniature",,98177
February 18 2019,8005670,Sol,Dog,Siberian Husky,"Retriever, Labrador",98104
February 18 2019,26839,Zango,Dog,"Terrier, Airedale",,98144
February 18 2019,8005671,Coconut,Dog,Maltese,,98122
February 19 2019,8005673,Rocco,Dog,Pomeranian,German Shepherd,98116
February 19 2019,8005678,George,Dog,"Poodle, Standard",,98116
February 19 2019,S151285,Snoop,Dog,Boxer,Mix,98118
February 19 2019,S140655,Finney,Dog,"Terrier, Scottish",,98119
February 19 2019,8005686,Hank,Dog,Australian Shepherd,Border Collie,98116
February 19 2019,8005688,Taco,Dog,Basenji,"Chihuahua, Short Coat",98109
February 19 2019,820131,Samson,Dog,"Terrier, Rat",,98118
February 19 2019,S109883,Ivan,Dog,"Bulldog, American",,98144
February 19 2019,8005689,Duke,Dog,"Vizsla, Smooth Haired","Retriever, Labrador",98115
February 19 2019,S141178,Apollo,Dog,Shiba Inu,,98116
February 19 2019,S140693,Blackie,Dog,Pomeranian,Mix,
February 19 2019,86250,Sweetness,Dog,Terrier,,98126
February 19 2019,S152462,Winston,Dog,Pug,,98136
February 19 2019,S148295,Irish,Dog,Chinook,Mix,98116
February 19 2019,78373,Buddy,Dog,"Terrier, Yorkshire",,98125
February 19 2019,S152465,Ozlo,Dog,Australian Shepherd,,98103
February 19 2019,8005692,Pingo,Dog,Alaskan Husky,White Swiss Shepherd (Berger Blanc Suisse),98122
February 19 2019,80904,Cowboy,Dog,"Retriever, Golden",,98106
February 19 2019,8005693,Darcy,Dog,"Retriever, Labrador","Poodle, Standard",98117
February 19 2019,8001289,Kibo,Dog,Retriever,Border Collie,98107
February 20 2019,S137608,Calvin,Dog,Catahoula Leopard dog,Australian Shepherd,98118
February 20 2019,S137609,Jack,Dog,"Poodle, Miniature",Bichon Frise,98118
February 20 2019,79559,Champ,Dog,Australian Shepherd,,98115
February 20 2019,S127617,Scout,Dog,"Retriever, Labrador",,98117
February 20 2019,8005696,Mister Snickers,Dog,Bichon Frise,"Poodle, Miniature",98101
February 20 2019,8005697,Magic Marker,Dog,"Spaniel, American Cocker","Poodle, Miniature",98101
February 20 2019,8005702,DASH,Dog,Shih Tzu,Mix,98106
February 20 2019,76366,Leo,Dog,"Bulldog, American",,98117
February 20 2019,8005703,Kai,Dog,German Shepherd,,98118
February 20 2019,8005704,Perry,Dog,"Dachshund, Standard Smooth Haired","Spaniel, Cavalier King Charles",98122
February 20 2019,S120352,Theo,Dog,"Retriever, Labrador",Pointer,98103
February 20 2019,8005706,Thaddeus,Dog,Shih Tzu,"Poodle, Miniature",98133
February 20 2019,8005707,Diesel,Dog,"Retriever, Golden","Retriever, Labrador",98119
February 20 2019,8005708,Kuma,Dog,Boxer,Mix,98108
February 20 2019,S135704,Scout,Dog,Australian Cattle Dog,,98107
February 20 2019,S109292,Macdaddy,Dog,"Chihuahua, Short Coat","Dachshund, Standard Smooth Haired",98125
February 20 2019,84357,Murphy,Dog,Chow Chow,Mix,98118
February 20 2019,s119878,Boomer,Dog,Rottweiler,,98109
February 20 2019,S147365,Scruffy,Dog,"Terrier, Jack Russell",,98109
February 20 2019,8005711,Max,Dog,"Welsh Corgi, Pembroke",,98126
February 20 2019,8005712,Mr. President,Dog,"Welsh Corgi, Pembroke",Australian Shepherd,98126
February 20 2019,82430,Lj,Dog,"Welsh Corgi, Pembroke",Pomeranian,98117
February 20 2019,S110303,Francesco,Dog,"Dachshund, Miniature Smooth Haired",,98109
February 20 2019,8005714,Thor,Dog,Great Dane,,98146
February 20 2019,S139976,Wookie,Dog,"Terrier, Parson Russell",Mix,98117
February 20 2019,958980,Caesar,Dog,"Schnauzer, Miniature",,98199
February 20 2019,25860,Iggy,Dog,Terrier,,98115
February 20 2019,78364,Rosco,Dog,"Terrier, Yorkshire",,98125
February 20 2019,S126285,Tozzi,Dog,"Retriever, Golden",Mix,98125
February 20 2019,S151288,Cody,Dog,American Blue Heeler,Shepherd,98106
February 20 2019,82285,Cooper,Dog,Havanese,,98107
February 20 2019,84476,Buddy,Dog,Shih Tzu,Mix,98103
February 20 2019,74895,Mochi,Dog,Rottweiler,Chow Chow,98118
February 20 2019,S111762,Gatsby,Dog,"Retriever, Labrador",,98199
February 20 2019,8005719,Leroy,Dog,"Retriever, Golden",,98105
February 20 2019,S120200,Ollie,Dog,Australian Shepherd,,98119
February 20 2019,81669,Blitz,Dog,Shiba Inu,Shih Tzu,98106
February 21 2019,8005722,Murphy,Dog,Lagotto Romagnolo,,98116
February 21 2019,8005723,Winston,Dog,"Vizsla, Smooth Haired",,98126
February 21 2019,8005724,Theodore,Dog,Retriever,Retriever,98119
February 21 2019,8005725,Sherman,Dog,"Retriever, Labrador",,98125
February 21 2019,722141,PJ,Dog,"Chihuahua, Short Coat",,98144
February 21 2019,S142940,Yogi,Dog,Australian Shepherd,,98125
February 21 2019,8005726,Hershey,Dog,Boxer,,98133
February 21 2019,8005727,Guapo,Dog,"Terrier, Boston",,98118
February 21 2019,S143956,Zip,Dog,Border Collie,,98103
February 21 2019,S139586,Rusty,Dog,"Schnauzer, Miniature",,98103
February 21 2019,8005729,Kaya,Dog,Australian Shepherd,,98117
February 21 2019,79263,Riley,Dog,"Retriever, Labrador","Poodle, Standard",98117
February 21 2019,S150350,Guinness,Dog,"Schnauzer, Miniature",,98119
February 21 2019,82343,Tucker,Dog,"Terrier, American Staffordshire",,98116
February 21 2019,80866,Benny,Dog,Terrier,,98103
February 21 2019,81088,Gumbo,Dog,Basenji,,98117
February 21 2019,8005730,Felix,Dog,Terrier,Mix,98116
February 21 2019,25963,Sekiu,Dog,Siberian Husky,,98136
February 21 2019,8005731,Bear,Dog,Bernese Mountain Dog,"Retriever, Golden",98115
February 21 2019,25962,Keiko,Dog,Siberian Husky,,98136
February 21 2019,26121,P J,Dog,"Schnauzer, Miniature",Mix,98103
February 21 2019,83114,Cole,Dog,Pug,,98115
February 21 2019,S126951,Rufus,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Smooth Haired",98115
February 21 2019,S126710,Georgie,Dog,"Dachshund, Standard Smooth Haired",Beagle,98146
February 21 2019,28619,Eddie,Dog,Pug,,98122
February 21 2019,S140796,Bluebie,Dog,Greater Swiss Mountain Dog,,98126
February 21 2019,S127418,Banksy,Dog,"Terrier, Boston",,98105
February 21 2019,82687,Trooper,Dog,Shiba Inu,,98106
February 21 2019,S139540,Willy,Dog,"Bulldog, French",,98106
February 21 2019,8005733,Willy,Dog,"Bulldog, French",,98106
February 21 2019,8005736,Tater,Dog,"Bulldog, American",Mix,98106
February 21 2019,S127589,Ralph,Dog,Boxer,Mix,98105
February 21 2019,S139371,Pascal,Dog,Australian Shepherd,Mix,98112
February 21 2019,S126127,Charlie,Dog,"Retriever, Labrador",,98112
February 21 2019,8005739,Charlie,Dog,"Retriever, Labrador",Boxer,98144
February 21 2019,8005745,Ernie,Dog,Shepherd,Mix,98106
February 21 2019,8005746,Koda,Dog,"Retriever, Labrador",Terrier,98103
February 21 2019,8005747,Oliver,Dog,Terrier,,98121
February 21 2019,86300,Otto,Dog,Shepherd,German Shepherd,98103
February 21 2019,8005749,Chance,Dog,Chow Chow,"Dachshund, Miniature Smooth Haired",98104
February 21 2019,29731,Parker,Dog,Beagle,,98122
February 22 2019,S126813,Bert,Dog,Boxer,Hound,98118
February 22 2019,S124180,Adam,Dog,"Terrier, Jack Russell",Pug,98101
February 22 2019,S126879,Kipling (Kip) Nicholas Boivin,Dog,Australian Cattle Dog,Mix,98107
February 22 2019,S126763,Bronco,Dog,"Poodle, Miniature",Bichon Frise,98199
February 22 2019,26691,Dutch,Dog,"Retriever, Labrador",,98125
